User_ID,Device_Type,Network_Type,Region
6619546192810426489,device-123,4G,Rural
2552899963191736867,Tablet,4G,Urban
4109501105568163662,Tablet,5G,Suburban
2725913505747871527,PC,Wi-Fi,Suburban
5265032152347431235,device-123,Wi-Fi,Urban
1300209817341742642,Smartphone,5G,Suburban
-3421595105809049986,Smartphone,5G,Suburban
8095384801204457941,PC,5G,Urban
-3155688650815060637,PC,4G,Suburban
-8010571640279385430,PC,5G,Suburban
-2006691336384171952,Tablet,4G,Suburban
2193878511197527219,Smartphone,Wi-Fi,Urban
1540347761115352240,PC,5G,Suburban
4177583773399005717,Smartphone,5G,Rural
-7016928982565761452,device-123,5G,Urban
9109183302279926519,Smartphone,4G,Suburban
-6959877671066521008,PC,Wi-Fi,Suburban
1727080727776426566,Tablet,5G,Suburban
-8072425596008820399,PC,4G,Urban
1737782229747411084,PC,Wi-Fi,Urban
-955535038200403327,Tablet,4G,Suburban
-2301414928245388066,,4G,
1160514608393193330,,4G,
5819608773182191215,Smartphone,5G,Urban
-549856434723778626,Tablet,Wi-Fi,Urban
-2823002676436312645,Tablet,4G,Rural
-8073416231663056488,PC,5G,Suburban
-1667948772819380759,PC,Wi-Fi,Rural
-2825000226767566679,PC,5G,Rural
1139263017278859813,Tablet,Wi-Fi,Suburban
-6266271870353894853,PC,5G,Rural
6547046022236883845,PC,4G,Urban
-3898614708585179,Tablet,5G,Suburban
778211275757547399,PC,Wi-Fi,Urban
3613932148737648366,Smartphone,5G,Suburban
7085586427756075580,Tablet,Wi-Fi,Suburban
-8463270094850194267,Tablet,4G,Rural
-6098403087097621388,PC,5G,Streaming
7150834731884542418,PC,5G,Rural
-8611742578101113445,This is free text for Device_Type,Wi-Fi,Rural
4134397806659933626,Smartphone,5G,Urban
-3680043661192832565,device-123,Wi-Fi,Suburban
2729406262909694136,PC,Wi-Fi,Urban
-7763564916688108381,,Wi-Fi,
3364623933244369311,Smartphone,4G,Urban
6614483419960494233,Tablet,Wi-Fi,Suburban
4877499373051300310,Tablet,5G,Suburban
-586513274659001659,Tablet,5G,Suburban
1511409466366817766,Tablet,4G,Suburban
4518850762204214063,Smartphone,4G,Rural
-5624491778343256767,PC,Wi-Fi,Urban
5655709074482550062,Tablet,Wi-Fi,Suburban
-2146006274032589328,Smartphone,Wi-Fi,Rural
4453496111923525938,Smartphone,4G,Urban
9166067359605028912,Tablet,Wi-Fi,Urban
5675534086441758136,PC,4G,Suburban
8820131324418743536,Smartphone,4G,Urban
4739259557963082278,PC,This is free text for Network_Type,Urban
-4638408114201728987,Smartphone,4G,Urban
4988846144636685933,Tablet,Wi-Fi,Urban
5554569366328649424,Tablet,4G,Suburban
2199900635710026721,PC,Wi-Fi,Rural
7655377041157197596,PC,4G,Urban
4421795067713632394,Smartphone,5G,Urban
2240780965532580921,Tablet,5G,Suburban
-8196207004075047949,Smartphone,5G,Rural
4518603773272289612,PC,Wi-Fi,Urban
2456571411258850238,Tablet,4G,Suburban
-472084188525879430,Smartphone,5G,Rural
-4520784989195951672,Smartphone,4G,Urban
4642712250927126818,Tablet,4G,Rural
3403436045751416630,Tablet,4G,Urban
-9111993843968275902,Smartphone,5G,Rural
2626279933531193493,,4G,
8215522691750908284,Tablet,Wi-Fi,Urban
6430219086744064693,Tablet,4G,Rural
-592637744295671390,device-123,5G,Rural
6511625587804703349,Tablet,4G,Suburban
9078865420375425694,PC,4G,Suburban
-5775488859063367984,PC,5G,Suburban
3890373886584372783,Tablet,5G,Suburban
3898414692396298902,device-123,4G,Urban
8939374552672931233,PC,Wi-Fi,Suburban
328235396551374687,Smartphone,5G,Urban
5027992019596790600,Tablet,5G,Suburban
2965760023611772465,Tablet,5G,Suburban
1388519970083424930,Tablet,This is free text for Network_Type,Suburban
-815542573760905056,Tablet,Wi-Fi,Rural
9172195387577336568,Tablet,5G,Urban
8337268133244968895,Smartphone,5G,Rural
3975859849864086983,PC,5G,Urban
-4767449820029829474,,5G,
3727308927629790760,PC,4G,Urban
5310943987262612176,Smartphone,Wi-Fi,Urban
-2182209097450103013,device-123,Wi-Fi,Urban
-6236346667233583075,PC,Wi-Fi,Urban
2399471677770825868,device-123,Wi-Fi,Rural
6652651675847962448,Smartphone,4G,Urban
2149614832979073003,PC,5G,Urban
805882010707583280,Tablet,4G,Suburban
-2761967184761674373,Smartphone,Wi-Fi,Rural
2781848199275156402,Tablet,4G,Urban
1324714839638084794,Tablet,4G,Suburban
868001436013073929,Smartphone,Wi-Fi,Suburban
551970047017558262,Smartphone,4G,Suburban
7135698772951451707,PC,5G,Suburban
2513866134548502946,PC,4G,Rural
-2635791053537925020,PC,4G,Suburban
-6694608699754109314,PC,4G,Rural
6560090225691088827,Tablet,Wi-Fi,Rural
7062228523661236091,PC,Wi-Fi,Suburban
1144810064037351354,PC,Wi-Fi,Suburban
3844990371978786680,PC,4G,Rural
-8110896383652137785,Smartphone,5G,Rural
-1428522810413832076,PC,5G,Rural
-7525903053363127035,Smartphone,5G,Suburban
6402597674542154172,PC,Wi-Fi,Suburban
8254309290159757649,PC,Wi-Fi,Urban
4236367950723241378,Smartphone,5G,Urban
-7724340840986844397,Smartphone,Wi-Fi,Suburban
291377836315219763,Smartphone,5G,Rural
6125055515068428290,Tablet,Wi-Fi,Suburban
-3188418102482380556,Smartphone,5G,Rural
-4594186560890520676,Tablet,4G,Rural
6212368665712026116,Tablet,5G,Suburban
-1730473558295813063,,5G,
7440165897354606121,Smartphone,4G,Rural
-3746212641025849937,,Wi-Fi,
5193161027513423575,Tablet,5G,Urban
-8267586423623606080,Tablet,Wi-Fi,Rural
6586515248864503214,PC,4G,Suburban
-2009516615899811534,PC,Wi-Fi,Suburban
-7843556389915316608,Smartphone,5G,Suburban
1160514608393193330,device-123,4G,Suburban
7513801971514114333,PC,Wi-Fi,Rural
2384355343411702875,Smartphone,Wi-Fi,Urban
1285827320781758800,Smartphone,4G,Suburban
5090866752075179719,PC,Wi-Fi,Urban
-4815995475675561947,PC,5G,Urban
636656263608637332,PC,Jeux,Urban
-5121820875407357805,PC,Wi-Fi,Urban
-8241804539760379822,PC,5G,Rural
-3019768732611033666,PC,Wi-Fi,Urban
-2126657804967308154,PC,4G,Urban
-736279831446158359,Tablet,5G,Suburban
9163428911478478834,Tablet,4G,Rural
-1238154318440555144,Smartphone,4G,Suburban
407923556067496950,PC,Wi-Fi,Rural
6801052847031191219,Smartphone,5G,Rural
-2137602142035935614,PC,5G,Rural
2289126348128805123,,4G,
-9004319779939797151,Tablet,5G,Rural
-1150650402113386124,Smartphone,5G,Rural
-2328084751725826960,PC,Wi-Fi,Rural
8578317608338054138,Tablet,4G,Urban
-464888578587677416,Tablet,5G,Rural
-8400858428333977524,,4G,
-7896338749423694793,Tablet,Wi-Fi,Urban
6678670290900625344,Tablet,Wi-Fi,Urban
-2907137492102530906,PC,4G,Rural
8873321898369387477,Tablet,4G,Suburban
-6725055353548893928,Tablet,Wi-Fi,Urban
-7136520594840717687,Smartphone,5G,Suburban
6466945504095103419,Smartphone,4G,Rural
291377836315219763,Tablet,Wi-Fi,Urban
-5926164921932947239,PC,Wi-Fi,Urban
124675081938976024,Smartphone,Wi-Fi,Urban
-1554464726366942730,PC,5G,Rural
-6945264177251550569,PC,5G,Rural
-8613925302591887266,PC,5G,Suburban
3396779640596907856,PC,4G,Rural
-3657563975684886026,Tablet,Wi-Fi,Urban
8555768719130549709,Smartphone,Wi-Fi,Rural
4929721061399350240,Tablet,5G,Urban
6189718005920275527,PC,4G,Urban
2130322517530205632,PC,4G,Rural
6135550418820431682,PC,5G,Urban
1415461199990539163,Smartphone,4G,Suburban
-4673529991289403925,This is free text for Device_Type,Wi-Fi,Suburban
7666291566975278005,Smartphone,4G,Urban
5044929143157820161,Tablet,5G,Rural
-8350667913399986089,Tablet,Wi-Fi,Suburban
-8131175349225067213,Smartphone,5G,Suburban
3916126204734888226,Smartphone,5G,Rural
7784230312278229221,Smartphone,Wi-Fi,Suburban
7302111711673148418,Smartphone,4G,Suburban
4671483886937422474,Tablet,Wi-Fi,Rural
-6936851242453786921,Tablet,4G,Urban
7686233721396551541,PC,4G,Rural
730402625014516877,PC,4G,Suburban
5690330297609164032,Tablet,4G,Urban
5185070641059890579,Tablet,4G,Suburban
5400379383861265183,Smartphone,5G,Suburban
-5546946914171499379,PC,4G,Urban
692061411251211658,Tablet,Wi-Fi,Rural
3364031863465074893,Tablet,5G,Rural
-2241635262208872371,PC,5G,Rural
-5098131813039871515,device-123,This is free text for Network_Type,Rural
-8603878826718062346,Tablet,5G,Urban
3767383146731733131,Smartphone,Wi-Fi,Rural
291377836315219763,Tablet,5G,Suburban
-6925680192051549254,PC,4G,Suburban
-5307346305077322007,PC,5G,Rural
-6234482773760019786,Tablet,5G,Suburban
1937667766710092451,Tablet,5G,Rural
8506974789015628555,Smartphone,4G,Rural
-2678512674298369320,Tablet,4G,Suburban
-8694308268243848252,PC,4G,Suburban
-1443995443717964300,Smartphone,5G,Suburban
353906441324923019,PC,5G,Suburban
5660626210544216956,,5G,
4072024596469523577,PC,5G,Suburban
-8829924489114503246,PC,5G,Rural
-5075176716563141066,PC,5G,Urban
-8056891754248653605,PC,4G,Suburban
-3201829675585341551,Smartphone,Wi-Fi,Urban
7615226715328542671,Tablet,Wi-Fi,Rural
3699515711431833620,,4G,
4367221486010784289,PC,Wi-Fi,Rural
1674933483940240503,PC,4G,Suburban
1367649782394188143,Smartphone,5G,Urban
-9012439582579606710,Smartphone,5G,Rural
3967037932936030145,PC,4G,Streaming
2663848559944308213,device-123,Wi-Fi,Urban
1191240459531363765,Smartphone,5G,Urban
-8513899766777799226,Smartphone,Wi-Fi,Suburban
42377754922941764,PC,Wi-Fi,Urban
291377836315219763,PC,5G,Rural
-8042988807604159016,Tablet,4G,Rural
8638404331296137358,Tablet,Wi-Fi,Rural
-4305043130185112412,Tablet,5G,Rural
-5448579762162745335,Tablet,Wi-Fi,Urban
-5293553790062587904,,4G,
4946678057075524628,Smartphone,Wi-Fi,Suburban
8007124846058871364,Smartphone,5G,Suburban
-1619749609859651025,,4G,
-6834097646294852189,Smartphone,Wi-Fi,Rural
-2704845216382894542,Tablet,Wi-Fi,Rural
-7717886435863597242,Tablet,Wi-Fi,Rural
8791851691194227311,Smartphone,5G,Urban
-1170567341417274811,device-123,Wi-Fi,Urban
-6836793903064632998,Smartphone,Wi-Fi,Suburban
2857716807731806988,PC,Wi-Fi,Suburban
291377836315219763,Tablet,5G,Rural
8600600494347504260,PC,5G,Suburban
-1495330157157251746,Tablet,5G,Suburban
-3458527490669417657,PC,Wi-Fi,Suburban
-4695345614143172690,Tablet,4G,Urban
794150116297794041,Tablet,Wi-Fi,Rural
916734428672954011,Smartphone,Wi-Fi,Rural
1797668990704390375,Smartphone,5G,Rural
-6492353568506803858,Smartphone,4G,Rural
-2456874993364311662,Tablet,4G,Rural
726862758923213776,Smartphone,4G,Urban
4504363866238241764,Smartphone,Wi-Fi,Rural
-3160529224054072784,Smartphone,4G,Urban
-7210027131829407331,Tablet,5G,Suburban
6638610963146343907,PC,5G,Urban
832374246902372967,Smartphone,This is free text for Network_Type,Suburban
-841209878648461104,Smartphone,4G,Rural
-6703234223398757878,Smartphone,5G,Urban
-4917263230296839801,PC,5G,Suburban
-173782089338536822,Tablet,4G,Rural
-4579919196107192261,device-123,Wi-Fi,Suburban
4087603361828213098,Tablet,5G,Rural
1328212516864918938,Smartphone,Wi-Fi,Urban
2982238682533241048,PC,4G,Urban
-5697197216094222087,PC,5G,Suburban
8593706496757911980,PC,Wi-Fi,Suburban
-3854449984227987482,PC,Wi-Fi,Suburban
2922043939717751225,Tablet,Wi-Fi,Urban
401305069071880053,Tablet,5G,Suburban
-6191160334165529879,PC,4G,Rural
-7927885872254153173,Smartphone,4G,Suburban
2250858396095131697,Tablet,5G,Suburban
-1473730347211870787,PC,4G,Rural
-8237967814242419646,This is free text for Device_Type,5G,Urban
3271020741345833113,Smartphone,5G,Rural
2443722354192658524,Smartphone,Wi-Fi,Urban
6325512517812811186,Smartphone,5G,Urban
-3826431069823099212,Smartphone,5G,Urban
-9093567968306283354,Smartphone,This is free text for Network_Type,Urban
-3441682678152567219,Smartphone,Wi-Fi,Rural
990047506533864187,Tablet,Wi-Fi,Rural
-3295537200782251016,Tablet,Wi-Fi,Rural
6844362532877497389,device-123,5G,Rural
-7838732864224923467,Tablet,Wi-Fi,Suburban
2744061837770420208,,5G,
-2651141559033086537,Smartphone,4G,Rural
-142899252525129272,PC,4G,Urban
-6811173007995083266,This is free text for Device_Type,5G,Urban
7721513148438142333,Tablet,4G,Suburban
5495928348080780455,Smartphone,5G,Urban
7062513350444329164,device-123,Wi-Fi,Suburban
-8483980385131320280,PC,4G,Suburban
-6319220927881246269,Smartphone,4G,Rural
-2898166049191285066,Smartphone,4G,Rural
-8347592487581006565,device-123,Wi-Fi,Rural
-8733860598253669879,Medios sociales,4G,Rural
6768176908909069459,Smartphone,Wi-Fi,Rural
4107963454222079991,,4G,
5224216813995870367,Tablet,4G,Urban
2748473142584815961,Smartphone,Medios sociales,Rural
-245726161168623238,Tablet,Wi-Fi,Urban
6106097737578383790,Tablet,4G,Rural
-2520534305314017328,device-123,4G,Rural
-6808663450482285855,Smartphone,5G,Suburban
-4456360708373759331,PC,5G,Rural
-6788731663739186269,device-123,4G,Rural
399191484123221951,Tablet,4G,Suburban
-3921104606016203478,PC,4G,Urban
-3565792857864993283,Tablet,4G,Rural
8165695854225556342,Tablet,4G,Rural
5676472327840192893,Tablet,Wi-Fi,Suburban
8360191446270135456,device-123,5G,Suburban
9131563286861317382,device-123,Wi-Fi,Suburban
-2304750410089178284,Smartphone,5G,Suburban
291377836315219763,Smartphone,Wi-Fi,Urban
-3293117251014739792,PC,5G,Rural
2329412953579249621,PC,5G,Rural
-5115824255854829687,Smartphone,5G,Rural
6646710554192677111,Tablet,4G,Urban
7525386381897662495,Tablet,5G,Urban
265615349460992423,PC,4G,Rural
-6598679689260118952,Tablet,4G,Rural
-5758352897135563249,PC,4G,Urban
-1488645759903837948,PC,4G,Rural
4653748839481098598,Tablet,4G,Suburban
-5387449812186286211,Tablet,4G,Rural
-3136914993464286212,Smartphone,4G,Suburban
-2870539665222561438,This is free text for Device_Type,5G,Suburban
-6520140105924574655,Tablet,Streaming,Suburban
-2610059700703528130,Tablet,Wi-Fi,Suburban
-5858099533882587411,Smartphone,Wi-Fi,Urban
3980493596121142399,Smartphone,4G,Rural
2513866134548502946,Smartphone,4G,Suburban
5138922593655640728,PC,4G,Rural
8700585932810816055,PC,4G,Suburban
-8327919266581272126,Tablet,5G,Rural
-3140375709440152764,device-123,Wi-Fi,Urban
291377836315219763,Tablet,4G,Urban
9156351210249258172,Smartphone,Wi-Fi,Rural
2407624784226755187,PC,5G,Urban
-2547330903754638787,PC,5G,Rural
-1474260281691472782,Smartphone,4G,Suburban
5688673905194423015,Tablet,Wi-Fi,Rural
8536387756626684342,PC,5G,Urban
-6243749500223664298,Smartphone,4G,Rural
-6890637783484467492,Tablet,Wi-Fi,Suburban
-5354062727877613527,Smartphone,5G,Rural
4766338035809941395,device-123,Wi-Fi,Urban
8328120034497065381,Smartphone,5G,Suburban
6022376156486090,,Wi-Fi,
573703735473290643,Smartphone,Wi-Fi,Rural
1160514608393193330,Smartphone,4G,Rural
-7399261323363426983,Smartphone,Wi-Fi,Streaming
-1635965507533799693,Smartphone,4G,Urban
-2612768898035819405,PC,5G,Suburban
6923391813250748016,Smartphone,4G,Suburban
7831521982887653392,Tablet,4G,Rural
2983398383423665703,Tablet,Wi-Fi,Rural
2950310670277613364,Tablet,This is free text for Network_Type,Suburban
-1918362351406884459,Smartphone,5G,Urban
2946016992677064876,Smartphone,4G,Urban
3449817261076363637,PC,Wi-Fi,Suburban
-559902521039569613,Jeux,5G,Suburban
9054738277240000061,Tablet,4G,Urban
2513866134548502946,Smartphone,Wi-Fi,Suburban
-125710072003203043,Smartphone,5G,Suburban
-7043659294710190616,Smartphone,4G,Rural
30561556736061281,Smartphone,5G,Urban
-7077854624477167593,Tablet,4G,Urban
4632871907207857121,Smartphone,5G,Rural
-8769041759621169175,Smartphone,5G,Urban
-5643380744723723651,Tablet,Wi-Fi,Urban
-3166635226883273701,PC,5G,Suburban
2799895740033437272,device-123,Wi-Fi,Suburban
-817352251810983139,Tablet,4G,Suburban
-5534245901493111766,Tablet,4G,Urban
-125710072003203043,device-123,5G,Rural
-1003564164627208718,Smartphone,5G,Rural
-4183234653823335210,,4G,
-5474789318492461490,Tablet,5G,Rural
-4824726452281258846,Tablet,5G,This is free text for Region
-6496258963363773060,Smartphone,Wi-Fi,Urban
-3657671303900744611,Smartphone,Wi-Fi,This is free text for Region
-7257846101159136595,Smartphone,4G,Suburban
4828937507677664272,PC,This is free text for Network_Type,Rural
7409638074424583841,PC,5G,Rural
2588864084134975749,Tablet,4G,Urban
-4940136479052680069,PC,5G,Suburban
7580822258734458015,Tablet,5G,Suburban
-5500476835477836719,Tablet,4G,Rural
8632692130226968199,Tablet,4G,Suburban
4455296930460951972,PC,5G,Suburban
7247830369067978762,Smartphone,4G,Urban
3815317012224178115,Smartphone,Wi-Fi,Urban
-5727397628787568251,PC,Wi-Fi,Rural
351618963872450334,PC,Wi-Fi,Urban
-7942190423434127077,Tablet,5G,Urban
-5316193031814162900,PC,4G,Suburban
-2880573978152086386,Smartphone,Streaming,Suburban
-6567134357111152677,Tablet,5G,Urban
-7292267354749824153,Smartphone,This is free text for Network_Type,Suburban
-7432005914482466465,Smartphone,This is free text for Network_Type,Suburban
-8359607556765470907,Smartphone,5G,Rural
-8859500731555225714,PC,5G,Urban
5008500347991458429,Smartphone,5G,Urban
2670212114082937454,device-123,Wi-Fi,Suburban
9071174015165894780,This is free text for Device_Type,Wi-Fi,Suburban
-7199843230674334329,Tablet,4G,Urban
291377836315219763,Tablet,4G,Urban
-258070637249594581,Tablet,5G,Rural
1160514608393193330,Smartphone,5G,Suburban
-2665636134404358133,Smartphone,Wi-Fi,Rural
-8132936245310871070,PC,4G,Suburban
-2895725893557563121,Tablet,Wi-Fi,Urban
8310571929613283669,Tablet,4G,Rural
5875756857497061029,PC,Wi-Fi,Urban
8779119174738291417,PC,Wi-Fi,Suburban
-1353492436277623240,Smartphone,5G,Rural
291377836315219763,Tablet,4G,Urban
-1546940069461173495,Tablet,4G,Suburban
-6711722861707165512,PC,Wi-Fi,This is free text for Region
-4884401142931664593,PC,5G,Suburban
8248569124972486553,PC,5G,Urban
-8688913512644441442,Smartphone,Wi-Fi,Urban
-4673134139115536167,Smartphone,5G,Urban
-3971041230088642125,Tablet,Wi-Fi,Rural
-7316174877528225323,Smartphone,Wi-Fi,Urban
7141951858983691728,PC,5G,Rural
-3881166695395821031,Smartphone,4G,Suburban
6453087234373854953,Tablet,Wi-Fi,Suburban
-3300046086648211775,Smartphone,Wi-Fi,Urban
7888342863719724436,Smartphone,5G,Suburban
7341322413798060934,PC,4G,Suburban
-1909265450619697602,Tablet,Wi-Fi,Suburban
-2886287868280772585,PC,Wi-Fi,Urban
-8737344451588861438,Tablet,Wi-Fi,Suburban
2626279933531193493,Smartphone,5G,Suburban
-7120360299963621536,Smartphone,Wi-Fi,Urban
-3608554440321917932,,4G,
3968960053061294157,Tablet,4G,Suburban
5083502930013011245,Smartphone,Wi-Fi,Rural
9006658867901306538,PC,4G,Rural
-8199483532842841207,PC,5G,Rural
2386390527837661010,PC,5G,Rural
4968768242492727108,PC,4G,Rural
-1969806983924594774,PC,4G,Urban
3801840062963550210,PC,4G,Urban
9026764815702506487,PC,Wi-Fi,Rural
-4836203351822166592,PC,4G,This is free text for Region
-8774483826515527228,Smartphone,4G,Urban
-3573657055544503306,PC,Wi-Fi,Urban
-255368469653176895,Smartphone,Wi-Fi,Suburban
-9004133038635003399,Tablet,5G,Urban
531940631167075807,Smartphone,5G,Rural
3047746547994732222,PC,Wi-Fi,Urban
-1732401743645028094,Smartphone,5G,Rural
-6485795951558739185,Smartphone,Wi-Fi,Rural
4621990964006157472,Smartphone,5G,Rural
291377836315219763,Tablet,Wi-Fi,Rural
-125710072003203043,Smartphone,4G,Rural
2347226388432837128,Tablet,5G,Suburban
2892424650488155751,,Wi-Fi,
4960754102655428898,PC,5G,Urban
5682177151937930857,Tablet,5G,Urban
-5433738497480607233,,4G,
-7245034966321636464,PC,Wi-Fi,Rural
-317792345936045059,Tablet,Wi-Fi,Rural
8387690506620000633,Smartphone,4G,Urban
-8338567847858458068,Streaming,4G,Rural
5040022794940583878,Tablet,Wi-Fi,This is free text for Region
3511073991471618872,,5G,
-3258177615064487609,PC,4G,Suburban
-7715022022939759671,Smartphone,4G,Urban
-5515243629524612140,Achats,4G,Suburban
843753280507402783,Smartphone,4G,Suburban
2751496830908474668,Tablet,Wi-Fi,Rural
7827479117168758021,PC,4G,Urban
7999624579438164535,Tablet,Wi-Fi,Rural
291377836315219763,device-123,5G,Suburban
3395602167780804361,Smartphone,5G,Rural
8868562095687461074,Smartphone,5G,Suburban
7192560160749567748,Smartphone,5G,Rural
-2130934738158138931,Tablet,5G,Achats
-4394504623811502630,Smartphone,Wi-Fi,Achats
-1694986810570534237,PC,5G,Urban
3366029571167397981,PC,5G,Urban
766773217942903306,Tablet,Wi-Fi,Rural
517469120367481988,device-123,4G,Rural
4272224465818461321,Tablet,Wi-Fi,Suburban
4726356031126655076,Smartphone,5G,Suburban
-6884631688733892387,PC,Wi-Fi,Urban
6126102465238028830,PC,4G,Suburban
2792309302520894417,PC,5G,Rural
7984012846528078428,Tablet,Wi-Fi,Urban
5736742238588217763,PC,5G,Suburban
-7744972741625580563,PC,5G,Urban
-4514280772062607720,Tablet,Wi-Fi,Suburban
-4215701675910599287,PC,Wi-Fi,Suburban
-4736164484643105505,Tablet,Wi-Fi,Urban
-195673208496080475,Smartphone,4G,Rural
7641062273635867072,PC,4G,Urban
-1246103959884889496,Tablet,5G,Urban
-8319561158480070241,Tablet,Wi-Fi,Rural
